Hippocampome v1.0

Number of lines:
3235

Start node ID	Start node #	End node ID	End Node #
6092	103	4012	68
6092	103	4011	69
6092	103	4055	73
6092	103	4006	77
6092	103	4076	78
6092	103	4003	79
6092	103	4015	82
6092	103	4013	87
6092	103	5001	88
6092	103	5005	89
6092	103	5002	90
6092	103	6008	93
6092	103	6082	96
6092	103	6025	97
6092	103	6031	98
6092	103	6017	99
6092	103	6007	100
6092	103	6006	101
6092	103	6024	102
6092	103	6092	103
6092	103	6018	104
6092	103	6095	105
6092	103	6023	111
6092	103	6049	117
6092	103	6047	118
6092	103	6040	119
6092	103	6087	120
6092	103	6038	121
6018	104	6008	93
6018	104	6082	96
6018	104	6025	97
6018	104	6031	98
6018	104	6017	99
6018	104	6007	100
6018	104	6006	101
6018	104	6024	102
6018	104	6092	103
6018	104	6018	104
6018	104	6095	105
6018	104	6023	111
6018	104	6049	117
6018	104	6047	118
6018	104	6040	119
6018	104	6087	120
6018	104	6038	121
6095	105	6008	93
6095	105	6082	96
6095	105	6025	97
6095	105	6031	98
6095	105	6017	99
6095	105	6007	100
6095	105	6006	101
6095	105	6024	102
6095	105	6092	103
6095	105	6018	104
6095	105	6095	105
6095	105	6085	106
6095	105	6086	107
6095	105	6033	108
6095	105	6021	109
6095	105	6002	110
6095	105	6023	111
6095	105	6052	112
6095	105	6078	113
6095	105	6049	117
6095	105	6047	118
6095	105	6040	119
6095	105	6087	120
6095	105	6038	121
6085	106	1000	0
6085	106	1041	1
6085	106	1001	2
6085	106	1043	4
6085	106	1027	5
6085	106	1010	6
6085	106	1035	7
6085	106	1036	8
6085	106	1009	9
6085	106	1005	13
6085	106	1008	14
6085	106	1007	15
6085	106	1006	16
6085	106	1004	17
6085	106	4011	69
6085	106	6025	97
6085	106	6095	105
6085	106	6085	106
6085	106	6086	107
6085	106	6033	108
6085	106	6021	109
6085	106	6002	110
6085	106	6023	111
6085	106	6052	112
6085	106	6078	113
6085	106	6047	118
6086	107	5001	88
6086	107	5005	89
6086	107	5002	90
6086	107	6025	97
6086	107	6031	98
6086	107	6007	100
6086	107	6006	101
6086	107	6092	103
6086	107	6095	105
6086	107	6085	106
6086	107	6086	107
6086	107	6033	108
6086	107	6021	109
6086	107	6002	110
6086	107	6023	111
6086	107	6052	112
6086	107	6078	113
6086	107	6047	118
6086	107	6087	120
6033	108	6008	93
6033	108	6082	96
6033	108	6025	97
6033	108	6031	98
6033	108	6017	99
6033	108	6007	100
6033	108	6006	101
6033	108	6024	102
6033	108	6092	103
6033	108	6018	104
6033	108	6095	105
6033	108	6085	106
6033	108	6086	107
6033	108	6033	108
6033	108	6021	109
6033	108	6002	110
6033	108	6023	111
6033	108	6052	112
6033	108	6078	113
6033	108	6049	117
6033	108	6047	118
6033	108	6040	119
6033	108	6087	120
6033	108	6038	121
6021	109	6025	97
6021	109	6095	105
6021	109	6085	106
6021	109	6086	107
6021	109	6033	108
6021	109	6021	109
6021	109	6002	110
6021	109	6023	111
6021	109	6052	112
6021	109	6078	113
6021	109	6047	118
6002	110	1000	0
6002	110	1041	1
6002	110	1001	2
6002	110	1043	4
6002	110	1027	5
6002	110	1010	6
6002	110	1035	7
6002	110	1036	8
6002	110	1009	9
6002	110	1026	11
6002	110	1040	12
6002	110	1005	13
6002	110	1008	14
6002	110	1007	15
6002	110	1006	16
6002	110	1004	17
6002	110	4011	69
6002	110	5001	88
6002	110	5005	89
6002	110	5002	90
6002	110	6094	91
6002	110	6005	92
6002	110	6008	93
6002	110	6019	94
6002	110	6003	95
6002	110	6082	96
6002	110	6025	97
6002	110	6031	98
6002	110	6017	99
6002	110	6007	100
6002	110	6006	101
6002	110	6024	102
6002	110	6092	103
6002	110	6018	104
6002	110	6095	105
6002	110	6085	106
6002	110	6086	107
6002	110	6033	108
6002	110	6021	109
6002	110	6002	110
6002	110	6023	111
6002	110	6052	112
6002	110	6078	113
6002	110	6048	114
6002	110	6096	115
6002	110	6053	116
6002	110	6049	117
6002	110	6047	118
6002	110	6040	119
6002	110	6087	120
6002	110	6038	121
6023	111	6094	91
6023	111	6005	92
6023	111	6008	93
6023	111	6019	94
6023	111	6003	95
6023	111	6082	96
6023	111	6025	97
6023	111	6031	98
6023	111	6017	99
6023	111	6007	100
6023	111	6006	101
6023	111	6024	102
6023	111	6092	103
6023	111	6018	104
6023	111	6095	105
6023	111	6085	106
6023	111	6086	107
6023	111	6033	108
6023	111	6021	109
6023	111	6002	110
6023	111	6023	111
6023	111	6052	112
6023	111	6078	113
6023	111	6048	114
6023	111	6096	115
6023	111	6053	116
6023	111	6049	117
6023	111	6047	118
6023	111	6040	119
6023	111	6087	120
6023	111	6038	121
6052	112	6085	106
6052	112	6086	107
6052	112	6021	109
6052	112	6052	112
6052	112	6078	113
6078	113	6008	93
6078	113	6082	96
6078	113	6025	97
6078	113	6031	98
6078	113	6017	99
6078	113	6007	100
6078	113	6006	101
6078	113	6024	102
6078	113	6092	103
6078	113	6018	104
6078	113	6095	105
6078	113	6085	106
6078	113	6086	107
6078	113	6033	108
6078	113	6021	109
6078	113	6002	110
6078	113	6023	111
6078	113	6052	112
6078	113	6078	113
6078	113	6049	117
6078	113	6047	118
6078	113	6040	119
6078	113	6087	120
6078	113	6038	121
6048	114	6094	91
6048	114	6005	92
6048	114	6008	93
6048	114	6019	94
6048	114	6003	95
6048	114	6082	96
6048	114	6017	99
6048	114	6007	100
6048	114	6024	102
6048	114	6092	103
6048	114	6018	104
6048	114	6095	105
6048	114	6085	106
6048	114	6021	109
6048	114	6002	110
6048	114	6048	114
6048	114	6096	115
6048	114	6053	116
6048	114	6049	117
6048	114	6040	119
6048	114	6087	120
6048	114	6038	121
6096	115	6094	91
6096	115	6005	92
6096	115	6008	93
6096	115	6019	94
6096	115	6003	95
6096	115	6082	96
6096	115	6025	97
6096	115	6031	98
6096	115	6017	99
6096	115	6007	100
6096	115	6006	101
6096	115	6024	102
6096	115	6092	103
6096	115	6018	104
6096	115	6095	105
6096	115	6085	106
6096	115	6021	109
6096	115	6002	110
6096	115	6023	111
6096	115	6048	114
6096	115	6096	115
6096	115	6053	116
6096	115	6049	117
6096	115	6047	118
6096	115	6040	119
6096	115	6087	120
6096	115	6038	121
6053	116	6094	91
6053	116	6005	92
6053	116	6008	93
6053	116	6019	94
6053	116	6003	95
6053	116	6082	96
6053	116	6017	99
6053	116	6007	100
6053	116	6024	102
6053	116	6092	103
6053	116	6018	104
6053	116	6095	105
6053	116	6085	106
6053	116	6021	109
6053	116	6002	110
6053	116	6048	114
6053	116	6096	115
6053	116	6053	116
6053	116	6049	117
6053	116	6040	119
6053	116	6087	120
6053	116	6038	121
6049	117	6008	93
6049	117	6082	96
6049	117	6025	97
6049	117	6031	98
6049	117	6017	99
6049	117	6007	100
6049	117	6006	101
6049	117	6024	102
6049	117	6092	103
6049	117	6018	104
6049	117	6095	105
6049	117	6023	111
6049	117	6049	117
6049	117	6047	118
6049	117	6040	119
6049	117	6087	120
6049	117	6038	121
6047	118	6094	91
6047	118	6005	92
6047	118	6008	93
6047	118	6019	94
6047	118	6003	95
6047	118	6082	96
6047	118	6025	97
6047	118	6031	98
6047	118	6017	99
6047	118	6007	100
6047	118	6006	101
6047	118	6024	102
6047	118	6092	103
6047	118	6018	104
6047	118	6095	105
6047	118	6085	106
6047	118	6021	109
6047	118	6002	110
6047	118	6023	111
6047	118	6048	114
6047	118	6096	115
6047	118	6053	116
6047	118	6049	117
6047	118	6047	118
6047	118	6040	119
6047	118	6087	120
6047	118	6038	121
6040	119	6094	91
6040	119	6005	92
6040	119	6008	93
6040	119	6019	94
6040	119	6003	95
6040	119	6082	96
6040	119	6025	97
6040	119	6031	98
6040	119	6017	99
6040	119	6007	100
6040	119	6006	101
6040	119	6024	102
6040	119	6092	103
6040	119	6018	104
6040	119	6095	105
6040	119	6085	106
6040	119	6021	109
6040	119	6002	110
6040	119	6023	111
6040	119	6048	114
6040	119	6096	115
6040	119	6053	116
6040	119	6049	117
6040	119	6047	118
6040	119	6040	119
6040	119	6087	120
6040	119	6038	121
6087	120	6008	93
6087	120	6082	96
6087	120	6025	97
6087	120	6031	98
6087	120	6017	99
6087	120	6007	100
6087	120	6006	101
6087	120	6024	102
6087	120	6092	103
6087	120	6018	104
6087	120	6095	105
6087	120	6085	106
6087	120	6086	107
6087	120	6033	108
6087	120	6023	111
6087	120	6049	117
6087	120	6047	118
6087	120	6040	119
6087	120	6087	120
6087	120	6038	121
6038	121	6094	91
6038	121	6005	92
6038	121	6008	93
6038	121	6019	94
6038	121	6003	95
6038	121	6082	96
6038	121	6025	97
6038	121	6031	98
6038	121	6017	99
6038	121	6007	100
6038	121	6006	101
6038	121	6024	102
6038	121	6092	103
6038	121	6018	104
6038	121	6095	105
6038	121	6085	106
6038	121	6021	109
6038	121	6002	110
6038	121	6023	111
6038	121	6048	114
6038	121	6096	115
6038	121	6053	116
6038	121	6049	117
6038	121	6047	118
6038	121	6040	119
6038	121	6087	120
6038	121	6038	121

*End Of File*
